Row ID;Order ID;Order Date;Shipping Date;Shipping Mode;Customer ID;Customer Name;Segment;Country/Region;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
971;CA-2017-115791;12/11/2017;14/11/2017;Second Class;DL-13315;Delfina Latchford;Consumer;United States;Philadelphia;Pennsylvania;19134;East;FUR-FU-10001095;Furniture;Furnishings;DAX Black Cherry Wood-Tone Poster Frame;127104;6;2;285984
972;CA-2017-115791;12/11/2017;14/11/2017;Second Class;DL-13315;Delfina Latchford;Consumer;United States;Philadelphia;Pennsylvania;19134;East;TEC-PH-10004614;Technology;Phones;AT&T 841000 Phone;1242;3;4;-3105
973;CA-2017-115791;12/11/2017;14/11/2017;Second Class;DL-13315;Delfina Latchford;Consumer;United States;Philadelphia;Pennsylvania;19134;East;OFF-BI-10001575;Office Supplies;Binders;GBC Linen Binding Covers;18588;2;7;-136312
974;CA-2017-115791;12/11/2017;14/11/2017;Second Class;DL-13315;Delfina Latchford;Consumer;United States;Philadelphia;Pennsylvania;19134;East;OFF-LA-10001074;Office Supplies;Labels;Round Specialty Laser Printer Labels;30072;3;2;101493
975;US-2020-103247;01/08/2021;04/08/2021;Second Class;PO-19195;Phillina Ober;Home Office;United States;New York City;New York;10011;East;TEC-PH-10003555;Technology;Phones;Motorola HK250 Universal Bluetooth Headset;16093;7;0;32186
976;US-2020-103247;01/08/2021;04/08/2021;Second Class;PO-19195;Phillina Ober;Home Office;United States;New York City;New York;10011;East;OFF-BI-10004492;Office Supplies;Binders;Tuf-Vin Binders;75792;3;2;255798
982;CA-2017-163419;07/09/2018;10/09/2018;Second Class;TZ-21580;Tracy Zic;Consumer;United States;Louisville;Colorado;80027;West;OFF-AR-10000034;Office Supplies;Art;BIC Brite Liner Grip Highlighters, Assorted, 5/Pack;3392;1;2;8056
983;CA-2017-163419;07/09/2018;10/09/2018;Second Class;TZ-21580;Tracy Zic;Consumer;United States;Louisville;Colorado;80027;West;TEC-PH-10000560;Technology;Phones;Samsung Galaxy S III - 16GB - pebble blue (T-Mobile);559984;2;2;559984
984;CA-2017-163419;07/09/2018;10/09/2018;Second Class;TZ-21580;Tracy Zic;Consumer;United States;Louisville;Colorado;80027;West;FUR-CH-10000665;Furniture;Chairs;Global Airflow Leather Mesh Back Chair, Black;60392;5;2;7549
991;CA-2018-153549;23/01/2019;25/01/2019;Second Class;SL-20155;Sara Luxemburg;Home Office;United States;Jacksonville;Florida;32216;South;FUR-CH-10004086;Furniture;Chairs;Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs;116692;5;2;1312785
1012;CA-2020-118437;13/04/2021;17/04/2021;Second Class;PF-19165;Philip Fox;Consumer;United States;Olympia;Washington;98502;West;FUR-FU-10004848;Furniture;Furnishings;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";15525;3;0;46575
1013;CA-2020-118437;13/04/2021;17/04/2021;Second Class;PF-19165;Philip Fox;Consumer;United States;Olympia;Washington;98502;West;OFF-ST-10003722;Office Supplies;Storage;Project Tote Personal File;1403;1;0;40687
1014;US-2018-126214;17/10/2019;20/10/2019;Second Class;JS-15880;John Stevenson;Consumer;United States;Seattle;Washington;98103;West;FUR-TA-10003748;Furniture;Tables;Bevis 36 x 72 Conference Tables;161837;13;0;3560414
1015;US-2018-126214;17/10/2019;20/10/2019;Second Class;JS-15880;John Stevenson;Consumer;United States;Seattle;Washington;98103;West;TEC-AC-10003198;Technology;Accessories;Enermax Acrylux Wireless Keyboard;996;1;0;36852
1016;CA-2018-133025;14/07/2019;16/07/2019;Second Class;MO-17800;Meg O'Connel;Home Office;United States;Los Angeles;California;90036;West;OFF-PA-10004100;Office Supplies;Paper;Xerox 216;324;5;0;15552
1026;CA-2019-126529;07/11/2019;09/11/2019;Second Class;DE-13255;Deanra Eno;Home Office;United States;Springfield;Ohio;45503;East;OFF-PA-10001166;Office Supplies;Paper;Xerox 2;15552;3;2;54432
1027;CA-2019-126529;07/11/2019;09/11/2019;Second Class;DE-13255;Deanra Eno;Home Office;United States;Springfield;Ohio;45503;East;OFF-PA-10003656;Office Supplies;Paper;Xerox 1935;63312;3;2;205764
1028;CA-2019-126529;07/11/2019;09/11/2019;Second Class;DE-13255;Deanra Eno;Home Office;United States;Springfield;Ohio;45503;East;TEC-PH-10000148;Technology;Phones;Cyber Acoustics AC-202b Speech Recognition Stereo Headset;15588;2;4;-98724
1042;CA-2019-102981;02/07/2020;05/07/2020;Second Class;MO-17500;Mary O'Rourke;Consumer;United States;New York City;New York;10035;East;TEC-AC-10004761;Technology;Accessories;Maxell 4.7GB DVD+RW 3/Pack;3186;2;0;11151
1043;CA-2019-102981;02/07/2020;05/07/2020;Second Class;MO-17500;Mary O'Rourke;Consumer;United States;New York City;New York;10035;East;FUR-BO-10001811;Furniture;Bookcases;Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors;722352;3;2;90294
1049;CA-2017-139192;23/03/2018;28/03/2018;Second Class;LC-16885;Lena Creighton;Consumer;United States;San Francisco;California;94109;West;TEC-PH-10000486;Technology;Phones;Plantronics HL10 Handset Lifter;1113504;12;2;1252692
1050;CA-2017-139192;23/03/2018;28/03/2018;Second Class;LC-16885;Lena Creighton;Consumer;United States;San Francisco;California;94109;West;TEC-AC-10001606;Technology;Accessories;Logitech Wireless Performance Mouse MX for PC and Mac;9999;1;0;379962
1069;US-2020-139955;25/07/2021;27/07/2021;Second Class;CM-12160;Charles McCrossin;Consumer;United States;Brownsville;Texas;78521;Central;OFF-SU-10001935;Office Supplies;Supplies;Staple remover;1744;1;2;-3488
1078;CA-2020-132521;20/07/2021;22/07/2021;Second Class;DW-13540;Don Weiss;Consumer;United States;Seattle;Washington;98105;West;OFF-AP-10002191;Office Supplies;Appliances;Belkin 8 Outlet SurgeMaster II Gold Surge Protector;11996;2;0;335888
1079;CA-2020-132521;20/07/2021;22/07/2021;Second Class;DW-13540;Don Weiss;Consumer;United States;Seattle;Washington;98105;West;OFF-ST-10001325;Office Supplies;Storage;Sterilite Officeware Hinged File Box;3144;3;0;84888
1080;CA-2020-132521;20/07/2021;22/07/2021;Second Class;DW-13540;Don Weiss;Consumer;United States;Seattle;Washington;98105;West;OFF-BI-10000404;Office Supplies;Binders;Avery Printable Repositionable Plastic Tabs;688;1;2;2322
1088;CA-2019-166163;10/06/2020;15/06/2020;Second Class;CY-12745;Craig Yedwab;Corporate;United States;Oakland;California;94601;West;TEC-PH-10004896;Technology;Phones;Nokia Lumia 521 (T-Mobile);71976;3;2;71976
1089;CA-2019-166163;10/06/2020;15/06/2020;Second Class;CY-12745;Craig Yedwab;Corporate;United States;Oakland;California;94601;West;OFF-LA-10000452;Office Supplies;Labels;Avery 488;315;1;0;1512
1114;CA-2020-140585;14/10/2021;19/10/2021;Second Class;RA-19915;Russell Applegate;Consumer;United States;Encinitas;California;92024;West;OFF-BI-10003364;Office Supplies;Binders;Binding Machine Supplies;46672;2;2;163352
1115;CA-2020-140585;14/10/2021;19/10/2021;Second Class;RA-19915;Russell Applegate;Consumer;United States;Encinitas;California;92024;West;FUR-BO-10002206;Furniture;Bookcases;Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order;119833;1;15;-126882
1116;CA-2020-140585;14/10/2021;19/10/2021;Second Class;RA-19915;Russell Applegate;Consumer;United States;Encinitas;California;92024;West;TEC-AC-10003610;Technology;Accessories;Logitech˜Illuminated - Keyboard;11998;2;0;575904
1117;CA-2019-144855;17/05/2020;19/05/2020;Second Class;DL-13495;Dionis Lloyd;Corporate;United States;San Francisco;California;94110;West;OFF-LA-10003766;Office Supplies;Labels;Self-Adhesive Removable Labels;63;2;0;3024
1137;CA-2019-152170;07/09/2020;10/09/2020;Second Class;FH-14275;Frank Hawley;Corporate;United States;La Porte;Indiana;46350;Central;OFF-EN-10002831;Office Supplies;Envelopes;Tyvek  Top-Opening Peel & Seel  Envelopes, Gray;28752;8;0;129384
1138;CA-2019-152170;07/09/2020;10/09/2020;Second Class;FH-14275;Frank Hawley;Corporate;United States;La Porte;Indiana;46350;Central;OFF-AP-10002350;Office Supplies;Appliances;Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector;3768;2;0;105504
1139;CA-2019-152170;07/09/2020;10/09/2020;Second Class;FH-14275;Frank Hawley;Corporate;United States;La Porte;Indiana;46350;Central;OFF-PA-10001763;Office Supplies;Paper;Xerox 1896;1998;2;0;8991
1140;CA-2019-152170;07/09/2020;10/09/2020;Second Class;FH-14275;Frank Hawley;Corporate;United States;La Porte;Indiana;46350;Central;OFF-AR-10003394;Office Supplies;Art;Newell 332;2058;7;0;55566
1141;CA-2019-152170;07/09/2020;10/09/2020;Second Class;FH-14275;Frank Hawley;Corporate;United States;La Porte;Indiana;46350;Central;OFF-BI-10002072;Office Supplies;Binders;Cardinal Slant-D Ring Binders;1738;2;0;869
1159;CA-2019-149314;27/04/2020;02/05/2020;Second Class;GB-14530;George Bell;Corporate;United States;Los Angeles;California;90004;West;FUR-CH-10002126;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs;195184;1;2;195184
1162;CA-2017-126522;28/06/2018;02/07/2018;Second Class;LT-16765;Larry Tron;Consumer;United States;Escondido;California;92025;West;OFF-AR-10004042;Office Supplies;Art;BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain;5394;3;0;156426
1168;CA-2020-145226;04/10/2021;06/10/2021;Second Class;DL-13315;Delfina Latchford;Consumer;United States;New York City;New York;10035;East;FUR-FU-10004952;Furniture;Furnishings;C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx;10948;2;0;339388
1169;CA-2020-145226;04/10/2021;06/10/2021;Second Class;DL-13315;Delfina Latchford;Consumer;United States;New York City;New York;10035;East;OFF-ST-10004123;Office Supplies;Storage;Safco Industrial Wire Shelving System;27294;3;0;0
1170;CA-2020-145226;04/10/2021;06/10/2021;Second Class;DL-13315;Delfina Latchford;Consumer;United States;New York City;New York;10035;East;OFF-PA-10003172;Office Supplies;Paper;Xerox 1996;1944;3;0;93312
1171;CA-2020-145226;04/10/2021;06/10/2021;Second Class;DL-13315;Delfina Latchford;Consumer;United States;New York City;New York;10035;East;OFF-ST-10002352;Office Supplies;Storage;Iris Project Case;3192;4;0;82992
1177;CA-2017-120243;23/10/2018;26/10/2018;Second Class;AT-10435;Alyssa Tate;Home Office;United States;Los Angeles;California;90004;West;OFF-LA-10004425;Office Supplies;Labels;Staple-on labels;1156;4;0;54332
1180;CA-2019-168081;18/02/2020;21/02/2020;Second Class;CA-12055;Cathy Armstrong;Home Office;United States;Houston;Texas;77070;Central;TEC-AC-10003174;Technology;Accessories;Plantronics S12 Corded Telephone Headset System;258696;3;2;64674
1189;CA-2020-117212;22/12/2020;24/12/2020;Second Class;BT-11530;Bradley Talbott;Home Office;United States;Los Angeles;California;90036;West;OFF-AP-10004532;Office Supplies;Appliances;Kensington 6 Outlet Guardian Standard Surge Protector;8192;4;0;221184
1190;CA-2020-117212;22/12/2020;24/12/2020;Second Class;BT-11530;Bradley Talbott;Home Office;United States;Los Angeles;California;90036;West;TEC-PH-10004447;Technology;Phones;Toshiba IPT2010-SD IP˜Telephone;889536;8;2;667152
1191;CA-2020-117212;22/12/2020;24/12/2020;Second Class;BT-11530;Bradley Talbott;Home Office;United States;Los Angeles;California;90036;West;FUR-CH-10003973;Furniture;Chairs;GuestStacker Chair with Chrome Finish Legs;892224;3;2;892224
1192;CA-2020-117212;22/12/2020;24/12/2020;Second Class;BT-11530;Bradley Talbott;Home Office;United States;Los Angeles;California;90036;West;OFF-PA-10001970;Office Supplies;Paper;Xerox 1908;22392;4;0;1097208
1193;CA-2020-117212;22/12/2020;24/12/2020;Second Class;BT-11530;Bradley Talbott;Home Office;United States;Los Angeles;California;90036;West;OFF-PA-10000682;Office Supplies;Paper;Xerox 1924;2312;4;0;113288
1207;CA-2019-137050;09/05/2020;13/05/2020;Second Class;SW-20755;Steven Ward;Corporate;United States;New York City;New York;10009;East;OFF-ST-10004634;Office Supplies;Storage;Personal Folder Holder, Ebony;1121;1;0;3363
1208;CA-2019-137050;09/05/2020;13/05/2020;Second Class;SW-20755;Steven Ward;Corporate;United States;New York City;New York;10009;East;OFF-BI-10002160;Office Supplies;Binders;Acco Hanging Data Binders;9144;3;2;32004
1209;CA-2019-137050;09/05/2020;13/05/2020;Second Class;SW-20755;Steven Ward;Corporate;United States;New York City;New York;10009;East;OFF-FA-10002988;Office Supplies;Fasteners;Ideal Clamps;1407;7;0;68943
1210;CA-2019-137050;09/05/2020;13/05/2020;Second Class;SW-20755;Steven Ward;Corporate;United States;New York City;New York;10009;East;OFF-AR-10004999;Office Supplies;Art;Newell 315;4186;7;0;10465
1211;CA-2019-137050;09/05/2020;13/05/2020;Second Class;SW-20755;Steven Ward;Corporate;United States;New York City;New York;10009;East;OFF-BI-10001031;Office Supplies;Binders;Pressboard Data Binders by Wilson Jones;8544;2;2;28836
1212;CA-2019-137050;09/05/2020;13/05/2020;Second Class;SW-20755;Steven Ward;Corporate;United States;New York City;New York;10009;East;FUR-BO-10004695;Furniture;Bookcases;O'Sullivan 2-Door Barrister Bookcase in Odessa Pine;579136;4;2;217176
1232;CA-2018-132570;27/08/2019;29/08/2019;Second Class;KT-16480;Kean Thornton;Consumer;United States;Buffalo;New York;14215;East;OFF-AR-10000369;Office Supplies;Art;Design Ebony Sketching Pencil;278;2;0;7228
1233;CA-2018-132570;27/08/2019;29/08/2019;Second Class;KT-16480;Kean Thornton;Consumer;United States;Buffalo;New York;14215;East;OFF-EN-10003055;Office Supplies;Envelopes;Blue String-Tie & Button Interoffice Envelopes, 10 x 13;7996;2;0;35982
1246;CA-2017-168494;08/10/2018;10/10/2018;Second Class;NP-18700;Nora Preis;Consumer;United States;Fresno;California;93727;West;FUR-TA-10004619;Furniture;Tables;Hon Non-Folding Utility Tables;764688;6;2;95586
1247;CA-2017-168494;08/10/2018;10/10/2018;Second Class;NP-18700;Nora Preis;Consumer;United States;Fresno;California;93727;West;FUR-TA-10003473;Furniture;Tables;Bretford Rectangular Conference Table Tops;3610848;12;2;1354068
1248;CA-2017-168494;08/10/2018;10/10/2018;Second Class;NP-18700;Nora Preis;Consumer;United States;Fresno;California;93727;West;FUR-BO-10004467;Furniture;Bookcases;Bestar Classic Bookcase;2549745;3;15;119988
1258;US-2019-168620;19/10/2020;23/10/2020;Second Class;RB-19795;Ross Baird;Home Office;United States;Charlotte;North Carolina;28205;South;OFF-BI-10001575;Office Supplies;Binders;GBC Linen Binding Covers;27882;3;7;-204468
1259;US-2019-168620;19/10/2020;23/10/2020;Second Class;RB-19795;Ross Baird;Home Office;United States;Charlotte;North Carolina;28205;South;OFF-ST-10003716;Office Supplies;Storage;Tennsco Double-Tier Lockers;540048;3;2;-472542
1260;US-2019-168620;19/10/2020;23/10/2020;Second Class;RB-19795;Ross Baird;Home Office;United States;Charlotte;North Carolina;28205;South;TEC-AC-10004469;Technology;Accessories;Microsoft Sculpt Comfort Mouse;25568;8;2;76704
1263;CA-2020-105053;03/05/2021;05/05/2021;Second Class;CS-12355;Christine Sundaresam;Consumer;United States;Long Beach;New York;11561;East;OFF-BI-10001634;Office Supplies;Binders;Wilson Jones Active Use Binders;17472;3;2;63336
1299;CA-2019-134425;03/10/2020;07/10/2020;Second Class;QJ-19255;Quincy Jones;Corporate;United States;Saint Paul;Minnesota;55106;Central;TEC-PH-10003555;Technology;Phones;Motorola HK250 Universal Bluetooth Headset;11495;5;0;2299
1301;CA-2019-137043;18/10/2020;20/10/2020;Second Class;LC-17140;Logan Currie;Consumer;United States;Springfield;Virginia;22153;South;FUR-FU-10003664;Furniture;Furnishings;Electrix Architect's Clamp-On Swing Arm Lamp, Black;57276;6;0;1661004
1302;CA-2019-137043;18/10/2020;20/10/2020;Second Class;LC-17140;Logan Currie;Consumer;United States;Springfield;Virginia;22153;South;FUR-FU-10003664;Furniture;Furnishings;Electrix Architect's Clamp-On Swing Arm Lamp, Black;28638;3;0;830502
1303;CA-2018-115847;16/07/2019;21/07/2019;Second Class;TC-21535;Tracy Collins;Home Office;United States;Arlington;Virginia;22204;South;FUR-BO-10003433;Furniture;Bookcases;Sauder Cornerstone Collection Library;6196;2;0;43372
1306;CA-2019-101966;09/05/2020;11/05/2020;Second Class;BM-11785;Bryan Mills;Consumer;United States;Houston;Texas;77036;Central;TEC-PH-10003437;Technology;Phones;Blue Parrot B250XT Professional Grade Wireless Bluetooth˜Headset˜with;419944;7;2;52493
1329;CA-2020-106033;11/08/2021;14/08/2021;Second Class;FG-14260;Frank Gastineau;Home Office;United States;San Francisco;California;94110;West;OFF-AR-10002818;Office Supplies;Art;Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener;8792;4;0;26376
1338;CA-2020-100524;25/01/2021;27/01/2021;Second Class;CM-12115;Chad McGuire;Consumer;United States;New York City;New York;10011;East;FUR-FU-10004018;Furniture;Furnishings;Tensor Computer Mounted Lamp;2978;2;0;80406
1339;CA-2020-100524;25/01/2021;27/01/2021;Second Class;CM-12115;Chad McGuire;Consumer;United States;New York City;New York;10011;East;TEC-PH-10002549;Technology;Phones;Polycom SoundPoint IP 450 VoIP phone;67758;3;0;1761708
1340;CA-2020-100524;25/01/2021;27/01/2021;Second Class;CM-12115;Chad McGuire;Consumer;United States;New York City;New York;10011;East;OFF-PA-10004911;Office Supplies;Paper;Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk;7504;8;0;360192
1351;CA-2017-153976;30/07/2018;04/08/2018;Second Class;BP-11290;Beth Paige;Consumer;United States;Evanston;Illinois;60201;Central;FUR-CH-10002880;Furniture;Chairs;Global High-Back Leather Tilter, Burgundy;258279;3;3;-701043
1360;US-2017-151925;23/07/2018;28/07/2018;Second Class;KT-16465;Kean Takahito;Consumer;United States;Los Angeles;California;90049;West;FUR-CH-10002961;Furniture;Chairs;Leather Task Chair, Black;145568;2;2;0
1373;US-2017-157021;26/01/2018;31/01/2018;Second Class;KM-16720;Kunst Miller;Consumer;United States;Vallejo;California;94591;West;OFF-LA-10002312;Office Supplies;Labels;Avery 490;296;2;0;148
1374;US-2017-157021;26/01/2018;31/01/2018;Second Class;KM-16720;Kunst Miller;Consumer;United States;Vallejo;California;94591;West;OFF-BI-10000042;Office Supplies;Binders;"Pressboard Data Binder, Crimson, 12"" X 8 1/2""";17088;4;2;55536
1376;CA-2017-126361;31/05/2018;05/06/2018;Second Class;VD-21670;Valerie Dominguez;Consumer;United States;Pleasant Grove;Utah;84062;West;OFF-AP-10003590;Office Supplies;Appliances;Hoover WindTunnel Plus Canister Vacuum;108975;3;0;30513
1377;CA-2017-126361;31/05/2018;05/06/2018;Second Class;VD-21670;Valerie Dominguez;Consumer;United States;Pleasant Grove;Utah;84062;West;OFF-PA-10000806;Office Supplies;Paper;Xerox 1934;44784;8;0;2194416
1378;CA-2017-126361;31/05/2018;05/06/2018;Second Class;VD-21670;Valerie Dominguez;Consumer;United States;Pleasant Grove;Utah;84062;West;OFF-AR-10000896;Office Supplies;Art;Newell 329;164;5;0;4264
1379;CA-2017-126361;31/05/2018;05/06/2018;Second Class;VD-21670;Valerie Dominguez;Consumer;United States;Pleasant Grove;Utah;84062;West;TEC-PH-10002310;Technology;Phones;Panasonic KX T7731-B Digital phone;39996;5;2;349965
1380;CA-2017-126361;31/05/2018;05/06/2018;Second Class;VD-21670;Valerie Dominguez;Consumer;United States;Pleasant Grove;Utah;84062;West;OFF-ST-10002289;Office Supplies;Storage;"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black";1589;5;0;7945
1381;CA-2017-126361;31/05/2018;05/06/2018;Second Class;VD-21670;Valerie Dominguez;Consumer;United States;Pleasant Grove;Utah;84062;West;OFF-BI-10002852;Office Supplies;Binders;Ibico Standard Transparent Covers;13184;1;2;47792
1415;CA-2020-115994;23/11/2020;26/11/2020;Second Class;BT-11305;Beth Thompson;Home Office;United States;Costa Mesa;California;92627;West;TEC-AC-10000580;Technology;Accessories;Logitech G13 Programmable Gameboard with LCD Display;23997;3;0;263967
